"location","year","multiplier_type","vaact_health_cfc","vaact_health_coe","vaact_health_coewage","vaact_health_gosmi","vaact_health_gva","vaact_health_interc","vaact_health_nosmi","vaact_health_out","vaact_health_taxsub","vaact_total_cfc","vaact_total_coe","vaact_total_coewage","vaact_total_gosmi","vaact_total_gva","vaact_total_interc","vaact_total_nosmi","vaact_total_out","vaact_total_taxsub"
"AUS",1995,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,87507,258949,234795,211592,484462,NA,124085,NA,13921
"AUS",1995,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5496.39420134214,16264.8220375895,14747.6873450596,13290.2858268526,30429.4985266392,NA,7793.89162551042,NA,874.390662197127
"AUS",1995,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,3707.96592340417,10972.5401156432,9949.05389266781,8965.86473842019,20528.2844479211,NA,5257.89881501602,NA,589.879593857742
"AUS",1996,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5279.99366387465,16327.8388156306,14767.5770458414,12847.29563381,30039.911758235,NA,7567.30196993538,NA,864.777308794352
"AUS",1996,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,3749.49073490603,11594.9154975538,10486.9241963749,9123.271544273,21332.2927990488,NA,5373.78080936697,NA,614.105757222054
"AUS",1996,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,89667,277286,250789,218178,510150,NA,128511,NA,14686
"AUS",1996,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5496.3239060537,16996.8178997179,15372.6295747075,13373.6709957396,31270.6975885587,NA,7877.34708968591,NA,900.208693101192
"AUS",1996,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,3749.37636421397,11594.56181792,10486.6043137928,9122.99325717908,21331.6421002572,NA,5373.6168929651,NA,614.087025158045
"AUS",1997,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5533.35889582675,16580.3554361187,15006.09508034,13538.9830350111,31020.0378320052,NA,8005.62413918435,NA,900.699360875414
"AUS",1997,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,3999.37605656211,11983.8741330359,10846.0373701893,9785.64477739948,22420.5223110576,NA,5786.26872083737,NA,651.003400622129
"AUS",1997,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,96519,289213,261753,236162,541086,NA,139643,NA,15711
"AUS",1997,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5779.1141104391,17316.7451923707,15672.5666008741,14140.295139294,32397.7428025679,NA,8361.18102885491,NA,940.702470903229
"AUS",1997,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4005.06987021021,12000.9352808577,10861.4786077056,9799.57635997662,22452.4418590388,NA,5794.50648976641,NA,651.930218204422
"AUS",1998,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5743.18715480969,17265.1905685861,15603.7521383601,13789.6415941007,32023.5510339796,NA,8046.454439291,NA,968.718871292809
"AUS",1998,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4189.39982298759,12594.1893172169,11382.2438106763,10058.9307811443,23359.7574686096,NA,5869.53095815671,NA,706.637370248351
"AUS",1998,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,102358,307709,278098,245766,570740,NA,143408,NA,17265
"AUS",1998,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6046.34092388361,18176.5325558071,16427.3952036009,14517.5269495221,33713.9121406957,NA,8471.18602563845,NA,1019.85263536656
"AUS",1998,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4230.62219443527,12718.1121634604,11494.2414958094,10157.9074839053,23589.6101062153,NA,5927.28528947003,NA,713.590458849576
"AUS",1999,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5903.59145918478,17665.8292501277,15976.9045404459,14435.4390260744,33126.0824771153,NA,8531.84756688962,NA,1024.81420091327
"AUS",1999,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4380.55932848157,13108.3279817089,11855.1188219542,10711.3267446744,24580.0832619295,NA,6330.7674161928,NA,760.428535546213
"AUS",1999,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,108496,324662,293623,265294,608790,NA,156798,NA,18834
"AUS",1999,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179.75780389429,18492.225779088,16724.2942196289,15110.719905124,34675.7000574473,NA,8930.96210122969,NA,1072.75437323537
"AUS",1999,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4446.81024651844,13306.5763553972,12034.4138494828,10873.323233482,24951.82873081,NA,6426.51298696357,NA,771.92914193084
"AUS",2000,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6089.79415041088,17835.1912455796,16107.6908156913,14287.2376454746,33143.2620315144,NA,8197.44349506374,NA,1020.83314046019
"AUS",2000,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4746.80370044229,13901.9726630499,12555.4402137459,11136.454016276,25834.1341218088,NA,6389.6503158337,NA,795.707442482863
"AUS",2000,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,118320,346524,312960,277590,643948,NA,159270,NA,19834
"AUS",2000,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6368.36617451609,18651.0456411259,16844.5222952718,14940.7941716018,34659.3700249094,NA,8572.42799708568,NA,1067.53021218181
"AUS",2000,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4740.64321596072,13883.9304409024,12539.1455448535,11122.0009323744,25800.606132788,NA,6381.35771641365,NA,794.674759511198
"AUS",2001,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6217.24739784691,18085.3979601362,16327.6839286589,15119.3639487515,34222.5162479934,NA,8902.11655090455,NA,1017.75433910579
"AUS",2001,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4947.26690305548,14391.1420973459,12992.471609185,12030.9719193114,27231.9743994118,NA,7083.70501625596,NA,809.86038275441
"AUS",2001,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,125444,364905,329440,305060,690500,NA,179616,NA,20535
"AUS",2001,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6480.3069253605,18850.6138085415,17018.528694005,15759.0831817423,35670.5137907068,NA,9278.77625638175,NA,1060.81680042312
"AUS",2001,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,4902.14645259836,14259.890877885,12873.9766536782,11921.24610846,26983.6112171102,NA,7019.09965586164,NA,802.474230765181
"AUS",2002,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6279.1333323859,18409.7471967135,16569.1337264901,15268.5881809802,34735.4653412236,NA,8989.45484859428,NA,1057.12996352989
"AUS",2002,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5184.07103189182,15199.1416800622,13679.5257606676,12605.7915156309,28677.7028170379,NA,7421.72048373906,NA,872.769621344836
"AUS",2002,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,132101,387306,348583,321222,730768,NA,189121,NA,22240
"AUS",2002,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6543.28683699842,19184.2170134254,17266.1717587408,15910.9142576839,36196.7330701483,NA,9367.62742068552,NA,1101.60179903895
"AUS",2002,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5070.05585853127,14864.8613889699,13378.6669391935,12328.5477247646,28046.9835930627,NA,7258.49186623335,NA,853.574479328206
"AUS",2003,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6466.1087184519,19110.1619615731,17172.3213070242,16104.7966000488,36322.646008677,NA,9638.68788159693,NA,1107.68744705509
"AUS",2003,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5297.59239362462,15656.6882891511,14069.0425568269,13194.4345021338,29758.6356169335,NA,7896.84210850923,NA,907.512825648475
"AUS",2003,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,139907,413486,371557,348459,785912,NA,208552,NA,23967
"AUS",2003,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6631.13278852436,19597.8798215656,17610.5827836044,16515.8133642806,37249.6503541264,NA,9884.68057575627,NA,1135.9571682801
"AUS",2003,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5239.44192455231,15484.828376103,13914.6098705632,13049.6021899374,29431.9818294206,NA,7810.1602653851,NA,897.551263380283
"AUS",2004,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6769.87889985176,19934.4478721074,17907.9893341692,16843.551134168,37948.5720261681,NA,10073.6722343162,NA,1170.57301989274
"AUS",2004,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5692.64860191917,16762.457421752,15058.4511118173,14163.3874451395,31910.155068553,NA,8470.73884322036,NA,984.310201661452
"AUS",2004,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,151172,445138,399887,376118,847395,NA,224946,NA,26139
"AUS",2004,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6829.52320501694,20110.0752813671,18065.7631432052,16991.9469797619,38282.9083184408,NA,10162.4237747449,NA,1180.88605731179
"AUS",2004,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5548.96899860258,16339.381380811,14678.3833378151,13805.910630384,31104.7587157068,NA,8256.94163178139,NA,959.466704511899
"AUS",2005,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7021.26538708702,20464.8766352555,18347.1229051972,17623.9195419526,39317.2347670774,NA,10602.6541548656,NA,1228.43858986927
"AUS",2005,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5910.88310642114,17228.4462855933,15445.6060058934,14836.7740779376,33099.3867862228,NA,8925.89097151645,NA,1034.16642269188
"AUS",2005,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,163832,477521,428106,411231,917416,NA,247399,NA,28664
"AUS",2005,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6957.6158709087,20279.3574411116,18180.8016750771,17464.1543301043,38960.8142598856,NA,10506.5384591956,NA,1217.30248866965
"AUS",2005,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,5848.51582019156,17046.6644060605,15282.6353442486,14680.2273625006,32750.1464286395,NA,8831.71154230903,NA,1023.25466007844
"AUS",2006,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7273.93804581165,21275.5276106919,19062.5288837011,18326.7792931145,40861.9548975782,NA,11052.8412473028,NA,1259.64799377184
"AUS",2006,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6153.87257063535,17999.4502241629,16127.2164933958,15504.7601023938,34569.893480401,NA,9350.88753175849,NA,1065.68315384427
"AUS",2006,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,178371,521717,467450,449408,1002014,NA,271037,NA,30889
"AUS",2006,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7116.82454951953,20815.9866430175,18650.7876037747,17930.9298436992,39979.3567012702,NA,10814.1052941797,NA,1232.44021455342
"AUS",2006,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6212.45638966812,18170.8019254726,16280.7448483798,15652.3627785232,34898.9929800074,NA,9439.90638885512,NA,1075.82827601156
"AUS",2007,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7427.75803896906,22010.8771372575,19728.4384336634,18849.1347837073,42162.5189580807,NA,11421.3767447382,NA,1302.50703711597
"AUS",2007,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6453.72700831877,19124.5045291245,17141.370960565,16377.3738453571,36633.5825576091,NA,9923.64683703831,NA,1131.70418312755
"AUS",2007,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,191695,568055,509150,486457,1088127,NA,294762,NA,33615
"AUS",2007,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7184.98177137823,21291.4516296213,19083.6144338518,18233.0508232314,40784.4370481467,NA,11048.0690518532,NA,1259.93459529398
"AUS",2007,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6447.46925143383,19105.9607481846,17124.7500945123,16361.4937773272,36598.0613691277,NA,9914.02452589341,NA,1130.60684361589
"AUS",2008,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7598.05797479894,21741.3146261825,19499.2116707049,20224.0202412066,43306.778761369,NA,12625.9622664076,NA,1341.44389397987
"AUS",2008,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6652.09996099951,19034.521539135,17071.5603413976,17706.1302643382,37915.0859686801,NA,11054.0303033387,NA,1174.43416520689
"AUS",2008,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,206575,591100,530142,549848,1177419,NA,343273,NA,36471
"AUS",2008,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7227.56747873316,20681.1818307112,18548.4065269784,19237.8725549872,41195.0878530438,NA,12010.305076254,NA,1276.03346734541
"AUS",2008,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6572.72787601655,18807.4038364438,16867.8644639824,17494.8627722229,37462.6875616678,NA,10922.1348962064,NA,1160.42095300109
"AUS",2009,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7589.72112754865,21537.5770148325,19319.3889707073,19589.7277893142,42476.824684345,NA,12000.0066617656,NA,1349.51988019838
"AUS",2009,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6646.58125526556,18861.2009934098,16918.65701492,17155.4020670934,37198.4242880022,NA,10508.8208118278,NA,1181.82122749902
"AUS",2009,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,216429,614167,550913,558622,1211272,NA,342193,NA,38483
"AUS",2009,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7332.28266023732,20807.0362316971,18664.0877017374,18925.2568012008,41036.0380652823,NA,11592.9741409635,NA,1303.74503238435
"AUS",2009,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6921.83168836403,19642.2873207725,17619.2980651008,17865.8472820985,38738.8978040285,NA,10944.0155937345,NA,1230.76320115748
"AUS",2010,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7656.53488254564,22596.5495977755,20291.7252216244,20632.5621875087,44658.5488912416,NA,12976.0273049631,NA,1429.43710595736
"AUS",2010,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6831.59662687316,20161.9289116084,18105.4332937874,18409.5474527599,39846.9015875522,NA,11577.9508258868,NA,1275.42522318384
"AUS",2010,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,226953,669801,601482,611585,1323757,NA,384632,NA,42371
"AUS",2010,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7124.64003463326,21026.7809627429,18882.0713421338,19199.2305701232,41556.1465075413,NA,12074.59053549,NA,1330.13497467513
"AUS",2010,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,6854.84157559438,20230.5311768282,18167.0381998549,18472.1871268936,39982.4832435971,NA,11617.3455512993,NA,1279.76493987526
"AUS",2011,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7691.78929213097,23221.6445213295,20860.7433658413,20946.6662930357,45647.8205531691,NA,13254.8770009047,NA,1479.50973880397
"AUS",2011,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7050.01449795552,21284.1153500172,19120.1991606515,19198.9529927471,41839.1331948144,NA,12148.9384947915,NA,1356.06485205013
"AUS",2011,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,237048,715652,642893,645541,1406789,NA,408493,NA,45596
"AUS",2011,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7203.92349929085,21748.7692792789,19537.6125941986,19618.0857027088,42752.5241117574,NA,12414.162203418,NA,1385.66912976978
"AUS",2011,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7022.20971669827,21200.1722358955,19044.790385902,19123.2336182002,41674.1224779127,NA,12101.0239015019,NA,1350.71662381701
"AUS",2012,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7805.77988160413,23036.8395657561,20707.7442958874,20191.7317469961,44850.2360517473,NA,12385.951865392,NA,1621.66473899501
"AUS",2012,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7247.33841449586,21388.7369187731,19226.2698909594,18747.1739358256,41641.5583794603,NA,11499.8355213297,NA,1505.64752486163
"AUS",2012,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,250626,739661,664879,648311,1440040,NA,397685,NA,52068
"AUS",2012,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7496.28324535444,22123.4363615192,19886.6889623902,19391.1361434128,43071.938763896,NA,11894.8528980584,NA,1557.36625896401
"AUS",2012,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7158.24601180118,21125.80260362,18989.9190430377,18516.7126720964,41129.6536944857,NA,11358.4666602952,NA,1487.13841876926
"AUS",2013,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8036.93477024083,22931.331205427,20570.8877455403,20200.5581047058,44750.2960189984,NA,12163.623334465,NA,1618.40670886559
"AUS",2013,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7843.06274067314,22378.16711382,20074.663765721,19713.2674509779,43670.8010422465,NA,11870.2047103047,NA,1579.36647744857
"AUS",2013,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,268390,765782,686956,674589,1494417,NA,406199,NA,54046
"AUS",2013,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7778.29915166507,22193.3808299876,19908.8985134738,19550.486405688,43310.192195439,NA,11772.1872540229,NA,1566.32495976337
"AUS",2013,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8019.01261882067,22880.194944915,20525.0152113513,20155.5113957957,44650.5040455312,NA,12136.4987769751,NA,1614.79770482053
"AUS",2014,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8346.51132694311,22926.2309637246,20539.9218237324,19652.1064938948,44090.2124948949,NA,11305.5951669517,NA,1511.87503727543
"AUS",2014,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8190.05857309023,22496.4859086663,20154.9073898728,19283.7338817288,43263.7552012328,NA,11093.6753086385,NA,1483.53541083778
"AUS",2014,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,286924,788124,706091,675571,1515668,NA,388647,NA,51973
"AUS",2014,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8250.21566063687,22661.7256392765,20302.9479096721,19425.3755143247,43581.5333326113,NA,11175.1598536879,NA,1494.43217901005
"AUS",2014,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8414.63591335386,23113.3558523376,20707.5695539444,19812.5078369895,44450.0787160406,NA,11397.8719236357,NA,1524.21502671349
"AUS",2015,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8567.69485705062,23012.9561087819,20574.2835669492,19153.9127157001,43730.5245616995,NA,10586.2178586495,NA,1563.65573721747
"AUS",2015,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8567.69485705062,23012.9561087819,20574.2835669492,19153.9127157001,43730.5245616995,NA,10586.2178586495,NA,1563.65573721747
"AUS",2015,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,302801,813328,727140,676941,1545532,NA,374140,NA,55263
"AUS",2015,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8625.1731574674,23167.343680558,20712.3107576291,19282.4110303108,44023.9005829139,NA,10657.2378728434,NA,1574.14587204508
"AUS",2015,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8625.1731574674,23167.343680558,20712.3107576291,19282.4110303108,44023.9005829139,NA,10657.2378728434,NA,1574.14587204508
"AUS",2016,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8569.45545679854,22972.2588478045,20506.3600010922,20747.8412572929,45339.7255598318,NA,12178.3858004943,NA,1619.62545473439
"AUS",2016,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8822.98416207878,23651.8967865753,21113.0439295282,21361.6694471749,46681.1085656593,NA,12538.6852850961,NA,1667.54233190912
"AUS",2016,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,310831,833249,743806,752565,1644561,NA,441734,NA,58747
"AUS",2016,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8404.3177660967,22529.5719354965,20111.1921923145,20348.0199839867,44466.0063820203,NA,11943.70221789,NA,1588.41446253714
"AUS",2016,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8862.34998293199,23757.4252919693,21207.2447452304,21456.9795641529,46889.3873207004,NA,12594.6295812209,NA,1674.9824645782
"AUS",2017,"AIC_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8608.26257476299,23272.7839886164,20763.0829390061,21148.3767656928,46046.3268016079,NA,12540.1141909299,NA,1625.16604729862
"AUS",2017,"AIC_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8910.80766427413,24090.7268027276,21492.8200644425,21891.6553873685,47664.6661520703,NA,12980.8477230944,NA,1682.28396197422
"AUS",2017,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,322128,870886,776971,791389,1723090,NA,469261,NA,60815
"AUS",2017,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8410.65385053609,22738.5408572927,20286.4517611163,20662.9008969164,44989.3009714158,NA,12252.2470463804,NA,1587.85921720668
"AUS",2017,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,8932.60365793599,24149.6531479575,21545.3918836928,21945.2027648956,47781.2547712491,NA,13012.5991069597,NA,1686.39885839597
"AUT",1995,"AIC_CONSTANT_PER_CAPITA",118.348327838465,1045.87607807247,874.879020649618,525.115314220764,1597.09099922636,714.267693681338,406.766986382299,2311.3586929077,26.0996069331264,5964.27893814054,19184.9431161268,15792.2711676325,14045.8791682036,33835.2462319117,27977.5110405944,8081.60023006309,61812.7572725061,604.423947581265
"AUT",1995,"AIC_CURRENT_PER_CAPITA",73.4702612070374,649.276504785579,543.122081618405,325.989897823262,991.468954633024,443.415086507544,252.519636616224,1434.88404114057,16.202552024183,3702.6051782913,11909.9509703919,9803.79113866296,8719.63660339107,21004.8120160683,17368.348853064,5017.03142509977,38373.1608691323,375.224442285286
"AUT",1995,"CURRENT_LCU_MILLIONS",555.52,4909.28,4106.63,2464.86,7496.65,3352.73,1909.34,10849.38,122.51,27995.97,90052.98,74127.98,65930.52,158820.63,131324.77,37934.55,290145.4,2837.13
"AUT",1995,"GDP_CONSTANT_PER_CAPITA",119.955693257525,1060.08079960272,886.761320208362,532.247245972679,1618.78212820245,723.968626611645,412.291552715154,2342.75075481409,26.454082627051,6045.28367973586,19445.5062748524,16006.7562476237,14236.6453654758,34294.7846616627,28357.4917684962,8191.36168573991,62652.2764301588,612.633021334464
"AUT",1995,"GDP_CURRENT_PER_CAPITA",74.4021884381498,657.512196960757,550.011267111461,330.124888741464,1004.04515760883,449.039547167047,255.722700303314,1453.08470477587,16.4080719066059,3749.57055632342,12061.0217226687,9928.14648707409,8830.2400865229,21271.2457537544,17588.6561854419,5080.66953019948,38859.9019391963,379.983944562802
"AUT",1996,"AIC_CONSTANT_PER_CAPITA",121.010094893998,1064.6868477566,888.811216270577,534.849407524055,1625.886799034,732.155808850188,413.839312630057,2358.04260788419,26.3526390573963,6090.92106455185,19107.1090764079,15639.6218309202,14395.9352533366,34199.4710139063,28717.0555802056,8305.01418878475,62916.5265941118,696.428779465783
"AUT",1996,"AIC_CURRENT_PER_CAPITA",76.9076230283068,676.658710186025,564.881450792574,339.922025900449,1033.32774952654,465.319550359499,263.014402872142,1498.64729988604,16.7483451046182,3871.06762901119,12143.4690493909,9939.71735276566,9149.29587133511,21735.3769270986,18251.0433280797,5278.22824232392,39986.4202551782,442.613338037097
"AUT",1996,"CURRENT_LCU_MILLIONS",577.53,5081.3,4241.92,2552.61,7759.67,3494.27,1975.08,11253.94,125.77,29069.39,91190.15,74641.3,68705.71,163219.61,137054.36,39636.32,300273.97,3323.76
"AUT",1996,"GDP_CONSTANT_PER_CAPITA",123.323922966502,1085.04467260521,905.806131820102,545.07623673839,1656.97530054798,746.155324059631,421.752313771888,2403.13062460761,26.8565265726403,6207.38526664104,19472.4551692618,15938.6662707038,14671.1992232418,34853.3974170389,29266.1529874867,8463.81395660073,64119.5504045256,709.745159903625
